Client,Date,Courtier,Prix Courtier,Comission Courtier,Limite D&O,Limite E&O ,Prix Police D'Assurance
2785,1/1/2018,Courtier B,5093,0.1,1000000,250000,56029
2790,1/1/2018,Courtier B,5908,0.1,500000,100000,64990
2791,1/1/2018,Courtier B,4000,0.1,500000,100000,44000
2795,1/1/2018,Courtier B,5904,0.1,1000000,250000,64946
2804,1/1/2018,Courtier B,8000,0.1,1500000,500000,88000
2813,1/1/2018,Courtier B,5329,0.1,500000,100000,58623
2816,1/1/2018,Courtier B,5739,0.1,500000,100000,63137
2818,1/1/2018,Courtier B,8402,0.1,1500000,500000,92427
2828,1/1/2018,Courtier B,9219,0.1,1500000,500000,101411
2832,1/1/2018,Courtier B,6290,0.1,1500000,500000,69192
2842,1/1/2018,Courtier B,6804,0.1,1000000,250000,74844
2854,1/1/2018,Courtier B,5500,0.1,1000000,250000,60500
2856,1/1/2018,Courtier B,11479,0.1,2000000,1000000,126275
2860,1/1/2018,Courtier B,4294,0.1,500000,100000,47234
2861,1/1/2018,Courtier B,4609,0.1,500000,100000,50705
2862,1/1/2018,Courtier B,6338,0.1,1000000,250000,69720
2866,1/1/2018,Courtier B,8000,0.1,1500000,500000,88000
2868,1/1/2018,Courtier B,4294,0.1,500000,100000,47234
2876,1/1/2018,Courtier B,4609,0.1,1000000,250000,50705
2877,1/1/2018,Courtier B,5485,0.1,500000,100000,60344
2879,1/1/2018,Courtier B,6338,0.1,1000000,250000,69720
2881,1/1/2018,Courtier B,8000,0.1,1500000,500000,88000
2890,1/1/2018,Courtier B,4000,0.1,500000,100000,44000
2891,1/1/2018,Courtier B,9489,0.1,1500000,500000,104387
2903,1/1/2018,Courtier B,8152,0.1,2000000,1000000,89679
2908,1/1/2018,Courtier B,9489,0.1,2000000,1000000,104387
2911,1/1/2018,Courtier B,4609,0.1,500000,100000,50705
2913,1/1/2018,Courtier B,6089,0.1,500000,100000,66981
2914,1/1/2018,Courtier B,8840,0.1,2000000,1000000,97240
2915,1/1/2018,Courtier B,4948,0.1,500000,100000,54432
2921,1/1/2018,Courtier B,8000,0.1,1500000,500000,88000
2925,1/1/2018,Courtier B,4609,0.1,500000,100000,50705
2929,1/1/2018,Courtier B,4000,0.1,500000,100000,44000
2931,1/1/2018,Courtier B,6338,0.1,1000000,250000,69720
2932,1/1/2018,Courtier B,4000,0.1,500000,100000,44000
2936,1/1/2018,Courtier B,10658,0.1,2000000,1000000,117247
2945,1/1/2018,Courtier B,6089,0.1,1000000,250000,66981
2955,1/1/2018,Courtier B,6338,0.1,1500000,500000,69720
2956,1/1/2018,Courtier B,5646,0.1,1000000,250000,62114
2958,1/1/2018,Courtier B,12221,0.1,2000000,1000000,134439
2960,1/1/2018,Courtier B,10971,0.1,2000000,1000000,120688
2961,1/1/2018,Courtier B,4420,0.1,500000,100000,48620
2964,1/1/2018,Courtier B,9896,0.1,1500000,500000,108865
2966,1/1/2018,Courtier B,8402,0.1,1500000,500000,92427
2968,1/1/2018,Courtier B,11479,0.1,2000000,1000000,126275
2971,1/1/2018,Courtier B,5739,0.1,1000000,250000,63137
2980,1/1/2018,Courtier B,6089,0.1,500000,100000,66981
2981,1/1/2018,Courtier B,6338,0.1,1000000,250000,69720
2982,1/1/2018,Courtier B,6290,0.1,1000000,250000,69192
2991,1/1/2018,Courtier B,4744,0.1,500000,100000,52193
2995,1/1/2018,Courtier B,10971,0.1,2000000,1000000,120688
2997,1/1/2018,Courtier B,6103,0.1,500000,100000,67135
2998,1/1/2018,Courtier B,5904,0.1,1000000,250000,64946
1,1/1/2018,Courtier C,5485,0.1,500000,100000,60344
3,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
12,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
15,1/1/2018,Courtier C,6804,0.1,1000000,250000,74844
21,1/1/2018,Courtier C,6804,0.1,1500000,500000,74844
23,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
25,1/1/2018,Courtier C,8123,0.1,1500000,500000,89362
30,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
34,1/1/2018,Courtier C,8659,0.1,2000000,1000000,95259
37,1/1/2018,Courtier C,7543,0.1,1000000,250000,82973
38,1/1/2018,Courtier C,7892,0.1,1500000,500000,86814
42,1/1/2018,Courtier C,7543,0.1,1500000,500000,82973
45,1/1/2018,Courtier C,5329,0.1,500000,100000,58623
50,1/1/2018,Courtier C,5739,0.1,500000,100000,63137
51,1/1/2018,Courtier C,10658,0.1,2000000,1000000,117247
52,1/1/2018,Courtier C,4948,0.1,500000,100000,54432
53,1/1/2018,Courtier C,7209,0.1,1500000,500000,79301
56,1/1/2018,Courtier C,5908,0.1,1000000,250000,64990
60,1/1/2018,Courtier C,6338,0.1,1000000,250000,69720
63,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
69,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
78,1/1/2018,Courtier C,6338,0.1,1000000,250000,69720
85,1/1/2018,Courtier C,4744,0.1,1000000,250000,52193
95,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
96,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
97,1/1/2018,Courtier C,11816,0.1,2000000,1000000,129981
98,1/1/2018,Courtier C,6089,0.1,500000,100000,66981
100,1/1/2018,Courtier C,6804,0.1,1500000,500000,74844
105,1/1/2018,Courtier C,8134,0.1,1500000,500000,89474
107,1/1/2018,Courtier C,9896,0.1,1500000,500000,108865
111,1/1/2018,Courtier C,5485,0.1,500000,100000,60344
112,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
116,1/1/2018,Courtier C,4744,0.1,1000000,250000,52193
119,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
121,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
122,1/1/2018,Courtier C,6524,0.1,1500000,500000,71766
126,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
131,1/1/2018,Courtier C,5915,0.1,1000000,250000,65072
134,1/1/2018,Courtier C,11307,0.1,2000000,1000000,124386
136,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
144,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
148,1/1/2018,Courtier C,8391,0.1,1000000,250000,92311
149,1/1/2018,Courtier C,5093,0.1,1000000,250000,56029
158,1/1/2018,Courtier C,9219,0.1,1500000,500000,101411
159,1/1/2018,Courtier C,8391,0.1,1500000,500000,92311
168,1/1/2018,Courtier C,6804,0.1,1000000,250000,74844
170,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
184,1/1/2018,Courtier C,6524,0.1,1000000,250000,71766
186,1/1/2018,Courtier C,9219,0.1,1500000,500000,101411
189,1/1/2018,Courtier C,5908,0.1,500000,100000,64990
190,1/1/2018,Courtier C,4884,0.1,1000000,250000,53725
194,1/1/2018,Courtier C,5739,0.1,500000,100000,63137
195,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
196,1/1/2018,Courtier C,5739,0.1,500000,100000,63137
199,1/1/2018,Courtier C,9219,0.1,1500000,500000,101411
204,1/1/2018,Courtier C,11479,0.1,2000000,1000000,126275
205,1/1/2018,Courtier C,4948,0.1,500000,100000,54432
214,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
220,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
222,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
227,1/1/2018,Courtier C,5908,0.1,1000000,250000,64990
236,1/1/2018,Courtier C,5739,0.1,1000000,250000,63137
244,1/1/2018,Courtier C,5492,0.1,1000000,250000,60420
257,1/1/2018,Courtier C,5739,0.1,500000,100000,63137
258,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
259,1/1/2018,Courtier C,11479,0.1,2000000,1000000,126275
262,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
265,1/1/2018,Courtier C,7003,0.1,1000000,250000,77040
269,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
271,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
275,1/1/2018,Courtier C,6304,0.1,500000,100000,69350
280,1/1/2018,Courtier C,4744,0.1,500000,100000,52193
285,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
292,1/1/2018,Courtier C,4420,0.1,500000,100000,48620
295,1/1/2018,Courtier C,7892,0.1,1500000,500000,86814
296,1/1/2018,Courtier C,4948,0.1,500000,100000,54432
301,1/1/2018,Courtier C,4744,0.1,1000000,250000,52193
304,1/1/2018,Courtier C,4744,0.1,500000,100000,52193
307,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
311,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
313,1/1/2018,Courtier C,11858,0.1,2000000,1000000,130442
314,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
317,1/1/2018,Courtier C,5739,0.1,500000,100000,63137
322,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
328,1/1/2018,Courtier C,6089,0.1,500000,100000,66981
329,1/1/2018,Courtier C,6804,0.1,1000000,250000,74844
332,1/1/2018,Courtier C,8402,0.1,2000000,1000000,92427
333,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
334,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
337,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
344,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
357,1/1/2018,Courtier C,7892,0.1,1000000,250000,86814
358,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
362,1/1/2018,Courtier C,10187,0.1,1500000,500000,112059
373,1/1/2018,Courtier C,5329,0.1,500000,100000,58623
374,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
376,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
381,1/1/2018,Courtier C,6804,0.1,1000000,250000,74844
384,1/1/2018,Courtier C,5929,0.1,500000,100000,65221
385,1/1/2018,Courtier C,7892,0.1,1000000,250000,86814
388,1/1/2018,Courtier C,12596,0.1,2000000,1000000,138559
393,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
394,1/1/2018,Courtier C,9219,0.1,2000000,1000000,101411
398,1/1/2018,Courtier C,5093,0.1,500000,100000,56029
408,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
409,1/1/2018,Courtier C,4744,0.1,500000,100000,52193
410,1/1/2018,Courtier C,4948,0.1,500000,100000,54432
413,1/1/2018,Courtier C,8134,0.1,1500000,500000,89474
416,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
417,1/1/2018,Courtier C,10187,0.1,2000000,1000000,112059
428,1/1/2018,Courtier C,9768,0.1,2000000,1000000,107450
431,1/1/2018,Courtier C,5093,0.1,500000,100000,56029
432,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
433,1/1/2018,Courtier C,5329,0.1,500000,100000,58623
436,1/1/2018,Courtier C,8588,0.1,2000000,1000000,94468
439,1/1/2018,Courtier C,5093,0.1,1000000,250000,56029
440,1/1/2018,Courtier C,4948,0.1,500000,100000,54432
444,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
449,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
453,1/1/2018,Courtier C,6275,0.1,500000,100000,69034
458,1/1/2018,Courtier C,6338,0.1,1000000,250000,69720
459,1/1/2018,Courtier C,11831,0.1,1500000,500000,130145
474,1/1/2018,Courtier C,4948,0.1,500000,100000,54432
476,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
477,1/1/2018,Courtier C,6804,0.1,1000000,250000,74844
480,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
481,1/1/2018,Courtier C,4744,0.1,500000,100000,52193
482,1/1/2018,Courtier C,4948,0.1,500000,100000,54432
483,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
485,1/1/2018,Courtier C,4420,0.1,500000,100000,48620
494,1/1/2018,Courtier C,11858,0.1,2000000,1000000,130442
505,1/1/2018,Courtier C,9896,0.1,2000000,1000000,108865
506,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
507,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
514,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
520,1/1/2018,Courtier C,12206,0.1,2000000,1000000,134270
525,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
526,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
527,1/1/2018,Courtier C,9219,0.1,2000000,1000000,101411
531,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
545,1/1/2018,Courtier C,10971,0.1,1500000,500000,120688
551,1/1/2018,Courtier C,6089,0.1,1000000,250000,66981
557,1/1/2018,Courtier C,8134,0.1,1500000,500000,89474
565,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
566,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
567,1/1/2018,Courtier C,11816,0.1,2000000,1000000,129981
578,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
584,1/1/2018,Courtier C,4948,0.1,500000,100000,54432
586,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
588,1/1/2018,Courtier C,5485,0.1,500000,100000,60344
591,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
602,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
604,1/1/2018,Courtier C,4744,0.1,500000,100000,52193
605,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
611,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
613,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
624,1/1/2018,Courtier C,6110,0.1,500000,100000,67219
626,1/1/2018,Courtier C,9219,0.1,1500000,500000,101411
627,1/1/2018,Courtier C,5915,0.1,500000,100000,65072
632,1/1/2018,Courtier C,9219,0.1,2000000,1000000,101411
639,1/1/2018,Courtier C,6338,0.1,1000000,250000,69720
648,1/1/2018,Courtier C,4948,0.1,500000,100000,54432
649,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
656,1/1/2018,Courtier C,5929,0.1,1000000,250000,65221
660,1/1/2018,Courtier C,5739,0.1,500000,100000,63137
673,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
679,1/1/2018,Courtier C,11831,0.1,2000000,1000000,130145
684,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
686,1/1/2018,Courtier C,6103,0.1,500000,100000,67135
689,1/1/2018,Courtier C,5485,0.1,500000,100000,60344
691,1/1/2018,Courtier C,6804,0.1,1000000,250000,74844
699,1/1/2018,Courtier C,5739,0.1,500000,100000,63137
701,1/1/2018,Courtier C,9489,0.1,2000000,1000000,104387
707,1/1/2018,Courtier C,9219,0.1,1500000,500000,101411
711,1/1/2018,Courtier C,4948,0.1,500000,100000,54432
713,1/1/2018,Courtier C,8588,0.1,1500000,500000,94468
718,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
720,1/1/2018,Courtier C,8902,0.1,1500000,500000,97931
728,1/1/2018,Courtier C,5904,0.1,1500000,500000,64946
732,1/1/2018,Courtier C,9896,0.1,1500000,500000,108865
738,1/1/2018,Courtier C,4420,0.1,500000,100000,48620
739,1/1/2018,Courtier C,9489,0.1,2000000,1000000,104387
757,1/1/2018,Courtier C,4744,0.1,500000,100000,52193
758,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
760,1/1/2018,Courtier C,5329,0.1,500000,100000,58623
761,1/1/2018,Courtier C,9219,0.1,2000000,1000000,101411
763,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
768,1/1/2018,Courtier C,4948,0.1,500000,100000,54432
769,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
775,1/1/2018,Courtier C,4948,0.1,500000,100000,54432
778,1/1/2018,Courtier C,5492,0.1,500000,100000,60420
788,1/1/2018,Courtier C,10187,0.1,2000000,1000000,112059
789,1/1/2018,Courtier C,6338,0.1,1500000,500000,69720
790,1/1/2018,Courtier C,8123,0.1,1000000,250000,89362
791,1/1/2018,Courtier C,6103,0.1,500000,100000,67135
792,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
795,1/1/2018,Courtier C,12609,0.1,2000000,1000000,138701
800,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
802,1/1/2018,Courtier C,5093,0.1,500000,100000,56029
808,1/1/2018,Courtier C,6804,0.1,1000000,250000,74844
809,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
810,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
812,1/1/2018,Courtier C,11816,0.1,2000000,1000000,129981
816,1/1/2018,Courtier C,9489,0.1,2000000,1000000,104387
824,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
832,1/1/2018,Courtier C,5093,0.1,500000,100000,56029
836,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
839,1/1/2018,Courtier C,9489,0.1,1500000,500000,104387
847,1/1/2018,Courtier C,9489,0.1,2000000,1000000,104387
849,1/1/2018,Courtier C,4744,0.1,500000,100000,52193
852,1/1/2018,Courtier C,10658,0.1,1500000,500000,117247
859,1/1/2018,Courtier C,5908,0.1,500000,100000,64990
860,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
865,1/1/2018,Courtier C,11293,0.1,2000000,1000000,124229
868,1/1/2018,Courtier C,5485,0.1,500000,100000,60344
872,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
882,1/1/2018,Courtier C,7892,0.1,1000000,250000,86814
884,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
888,1/1/2018,Courtier C,10971,0.1,2000000,1000000,120688
898,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
899,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
906,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
910,1/1/2018,Courtier C,12920,0.1,2000000,1000000,142120
912,1/1/2018,Courtier C,11479,0.1,2000000,1000000,126275
918,1/1/2018,Courtier C,4744,0.1,500000,100000,52193
919,1/1/2018,Courtier C,5329,0.1,500000,100000,58623
920,1/1/2018,Courtier C,8840,0.1,1500000,500000,97240
923,1/1/2018,Courtier C,5739,0.1,500000,100000,63137
928,1/1/2018,Courtier C,4420,0.1,500000,100000,48620
933,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
939,1/1/2018,Courtier C,6110,0.1,1000000,250000,67219
941,1/1/2018,Courtier C,4420,0.1,500000,100000,48620
959,1/1/2018,Courtier C,8588,0.1,2000000,1000000,94468
964,1/1/2018,Courtier C,6338,0.1,1000000,250000,69720
968,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
973,1/1/2018,Courtier C,7003,0.1,1000000,250000,77040
987,1/1/2018,Courtier C,8123,0.1,1500000,500000,89362
995,1/1/2018,Courtier C,5485,0.1,1000000,250000,60344
996,1/1/2018,Courtier C,4609,0.1,1000000,250000,50705
999,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
1037,1/1/2018,Courtier C,8152,0.1,1500000,500000,89679
1039,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
1041,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
1042,1/1/2018,Courtier C,10985,0.1,2000000,1000000,120840
1048,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
1049,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
1056,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
1068,1/1/2018,Courtier C,7327,0.1,1000000,250000,80607
1073,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
1083,1/1/2018,Courtier C,5093,0.1,500000,100000,56029
1102,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
1105,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
1110,1/1/2018,Courtier C,5908,0.1,500000,100000,64990
1120,1/1/2018,Courtier C,5093,0.1,500000,100000,56029
1122,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
1127,1/1/2018,Courtier C,8588,0.1,1500000,500000,94468
1137,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
1139,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
1140,1/1/2018,Courtier C,11816,0.1,1500000,500000,129981
1152,1/1/2018,Courtier C,8588,0.1,1500000,500000,94468
1155,1/1/2018,Courtier C,4420,0.1,1000000,250000,48620
1169,1/1/2018,Courtier C,5908,0.1,500000,100000,64990
1179,1/1/2018,Courtier C,8402,0.1,1500000,500000,92427
1190,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
1196,1/1/2018,Courtier C,6524,0.1,1500000,500000,71766
1209,1/1/2018,Courtier C,6089,0.1,500000,100000,66981
1223,1/1/2018,Courtier C,8588,0.1,1500000,500000,94468
1228,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
1231,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
1232,1/1/2018,Courtier C,11858,0.1,2000000,1000000,130442
1235,1/1/2018,Courtier C,4294,0.1,1000000,250000,47234
1240,1/1/2018,Courtier C,7003,0.1,1500000,500000,77040
1242,1/1/2018,Courtier C,5739,0.1,500000,100000,63137
1249,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
1250,1/1/2018,Courtier C,5739,0.1,500000,100000,63137
1258,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
1260,1/1/2018,Courtier C,5485,0.1,500000,100000,60344
1262,1/1/2018,Courtier C,6267,0.1,1000000,250000,68947
1268,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
1270,1/1/2018,Courtier C,7892,0.1,1000000,250000,86814
1273,1/1/2018,Courtier C,8588,0.1,1500000,500000,94468
1278,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
1282,1/1/2018,Courtier C,8123,0.1,1500000,500000,89362
1284,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
1285,1/1/2018,Courtier C,4948,0.1,500000,100000,54432
1286,1/1/2018,Courtier C,5093,0.1,500000,100000,56029
1291,1/1/2018,Courtier C,8402,0.1,1500000,500000,92427
1292,1/1/2018,Courtier C,5739,0.1,500000,100000,63137
1296,1/1/2018,Courtier C,5492,0.1,500000,100000,60420
1298,1/1/2018,Courtier C,6338,0.1,1000000,250000,69720
1300,1/1/2018,Courtier C,9489,0.1,1500000,500000,104387
1301,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
1304,1/1/2018,Courtier C,5329,0.1,1000000,250000,58623
1314,1/1/2018,Courtier C,7003,0.1,1500000,500000,77040
1315,1/1/2018,Courtier C,7003,0.1,1500000,500000,77040
1316,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
1319,1/1/2018,Courtier C,9219,0.1,1500000,500000,101411
1320,1/1/2018,Courtier C,6338,0.1,1000000,250000,69720
1328,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
1331,1/1/2018,Courtier C,5739,0.1,500000,100000,63137
1336,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
1339,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
1340,1/1/2018,Courtier C,8588,0.1,1500000,500000,94468
1356,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
1362,1/1/2018,Courtier C,5243,0.1,500000,100000,57673
1363,1/1/2018,Courtier C,6524,0.1,1500000,500000,71766
1368,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
1371,1/1/2018,Courtier C,5492,0.1,1000000,250000,60420
1374,1/1/2018,Courtier C,5819,0.1,500000,100000,64018
1378,1/1/2018,Courtier C,11831,0.1,2000000,1000000,130145
1386,1/1/2018,Courtier C,5739,0.1,1000000,250000,63137
1395,1/1/2018,Courtier C,8391,0.1,1500000,500000,92311
1396,1/1/2018,Courtier C,7543,0.1,1000000,250000,82973
1398,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
1399,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
1406,1/1/2018,Courtier C,4744,0.1,500000,100000,52193
1409,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
1413,1/1/2018,Courtier C,6077,0.1,1000000,250000,66852
1417,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
1419,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
1424,1/1/2018,Courtier C,7892,0.1,1500000,500000,86814
1425,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
1428,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
1440,1/1/2018,Courtier C,6804,0.1,1000000,250000,74844
1450,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
1461,1/1/2018,Courtier C,11816,0.1,2000000,1000000,129981
1464,1/1/2018,Courtier C,5646,0.1,500000,100000,62114
1465,1/1/2018,Courtier C,4609,0.1,1000000,250000,50705
1467,1/1/2018,Courtier C,6715,0.1,1000000,250000,73872
1469,1/1/2018,Courtier C,5492,0.1,500000,100000,60420
1476,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
1479,1/1/2018,Courtier C,6077,0.1,1000000,250000,66852
1482,1/1/2018,Courtier C,10971,0.1,2000000,1000000,120688
1495,1/1/2018,Courtier C,8383,0.1,1500000,500000,92216
1499,1/1/2018,Courtier C,8629,0.1,2000000,1000000,94922
1501,1/1/2018,Courtier C,5243,0.1,500000,100000,57673
1504,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
1510,1/1/2018,Courtier C,5904,0.1,1500000,500000,64946
1511,1/1/2018,Courtier C,6077,0.1,1500000,500000,66852
1516,1/1/2018,Courtier C,4744,0.1,500000,100000,52193
1519,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
1524,1/1/2018,Courtier C,10658,0.1,2000000,1000000,117247
1525,1/1/2018,Courtier C,5500,0.1,1000000,250000,60500
1527,1/1/2018,Courtier C,4294,0.1,500000,100000,47234
1528,1/1/2018,Courtier C,9896,0.1,1500000,500000,108865
1533,1/1/2018,Courtier C,5908,0.1,1000000,250000,64990
1536,1/1/2018,Courtier C,9896,0.1,2000000,1000000,108865
1549,1/1/2018,Courtier C,5739,0.1,500000,100000,63137
1551,1/1/2018,Courtier C,6290,0.1,1000000,250000,69192
1553,1/1/2018,Courtier C,8588,0.1,1500000,500000,94468
1555,1/1/2018,Courtier C,9896,0.1,1500000,500000,108865
1557,1/1/2018,Courtier C,8840,0.1,1500000,500000,97240
1562,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
1569,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
1577,1/1/2018,Courtier C,5908,0.1,1000000,250000,64990
1578,1/1/2018,Courtier C,11831,0.1,2000000,1000000,130145
1584,1/1/2018,Courtier C,10971,0.1,2000000,1000000,120688
1587,1/1/2018,Courtier C,9219,0.1,1500000,500000,101411
1589,1/1/2018,Courtier C,9219,0.1,1500000,500000,101411
1594,1/1/2018,Courtier C,12965,0.1,2000000,1000000,142624
1599,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
1600,1/1/2018,Courtier C,9896,0.1,1500000,500000,108865
1601,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
1602,1/1/2018,Courtier C,10187,0.1,2000000,1000000,112059
1607,1/1/2018,Courtier C,10187,0.1,2000000,1000000,112059
1614,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
1620,1/1/2018,Courtier C,8134,0.1,1500000,500000,89474
1621,1/1/2018,Courtier C,5904,0.1,1000000,250000,64946
1623,1/1/2018,Courtier C,5653,0.1,500000,100000,62193
1626,1/1/2018,Courtier C,8134,0.1,1500000,500000,89474
1635,1/1/2018,Courtier C,6524,0.1,1500000,500000,71766
1643,1/1/2018,Courtier C,5908,0.1,500000,100000,64990
1649,1/1/2018,Courtier C,7892,0.1,1500000,500000,86814
1655,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
1667,1/1/2018,Courtier C,4000,0.1,500000,100000,44000
1679,1/1/2018,Courtier C,6077,0.1,1500000,500000,66852
1680,1/1/2018,Courtier C,8000,0.1,1500000,500000,88000
1686,1/1/2018,Courtier C,8588,0.1,2000000,1000000,94468
1691,1/1/2018,Courtier C,9219,0.1,1500000,500000,101411
1693,1/1/2018,Courtier C,4609,0.1,500000,100000,50705
