Client,Date,Courtier,Prix Courtier,Comission Courtier,Limite D&O,Limite E&O ,Prix Police D'Assurance
416,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
420,1/1/2013,Courtier A,8536,0.1,2000000,1000000,93903
425,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
429,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
431,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
435,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
440,1/1/2013,Courtier A,4132,0.1,1000000,250000,45452
443,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
448,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
452,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
456,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
459,1/1/2013,Courtier A,4000,0.1,1000000,250000,44000
462,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
464,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
476,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
480,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
481,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
487,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
488,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
492,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
493,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
496,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
498,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
500,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
511,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
512,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
514,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
515,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
524,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
525,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
526,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
527,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
528,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
531,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
539,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
541,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
542,1/1/2013,Courtier A,5868,0.1,1500000,500000,64558
544,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
547,1/1/2013,Courtier A,8264,0.1,1500000,500000,90904
552,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
558,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
559,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
565,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
567,1/1/2013,Courtier A,5681,0.1,1500000,500000,62496
574,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
583,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
592,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
594,1/1/2013,Courtier A,8264,0.1,2000000,1000000,90904
600,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
601,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
603,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
604,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
607,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
608,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
621,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
625,1/1/2013,Courtier A,8264,0.1,2000000,1000000,90904
626,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
628,1/1/2013,Courtier A,8264,0.1,2000000,1000000,90904
633,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
641,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
642,1/1/2013,Courtier A,8536,0.1,2000000,1000000,93903
644,1/1/2013,Courtier A,4000,0.1,1000000,250000,44000
647,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
653,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
655,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
657,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
661,1/1/2013,Courtier A,4268,0.1,1000000,250000,46951
664,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
671,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
680,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
695,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
704,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
706,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
708,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
710,1/1/2013,Courtier A,5500,0.1,1500000,500000,60500
713,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
718,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
721,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
738,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
741,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
743,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
749,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
760,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
761,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
764,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
765,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
775,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
783,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
785,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
804,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
805,1/1/2013,Courtier A,8264,0.1,2000000,1000000,90904
806,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
809,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
813,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
816,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
817,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
824,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
826,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
828,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
829,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
830,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
832,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
836,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
837,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
842,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
845,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
849,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
851,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
854,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
858,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
862,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
870,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
872,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
874,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
877,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
883,1/1/2013,Courtier A,5500,0.1,1500000,500000,60500
887,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
889,1/1/2013,Courtier A,8264,0.1,2000000,1000000,90904
892,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
895,1/1/2013,Courtier A,5681,0.1,1500000,500000,62496
896,1/1/2013,Courtier A,8536,0.1,2000000,1000000,93903
900,1/1/2013,Courtier A,5681,0.1,1500000,500000,62496
902,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
903,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
904,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
914,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
928,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
934,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
937,1/1/2013,Courtier A,8536,0.1,2000000,1000000,93903
939,1/1/2013,Courtier A,8264,0.1,1500000,500000,90904
942,1/1/2013,Courtier A,4132,0.1,1000000,250000,45452
949,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
957,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
959,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
962,1/1/2013,Courtier A,4268,0.1,1000000,250000,46951
963,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
966,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
976,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
980,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
983,1/1/2013,Courtier A,5681,0.1,1500000,500000,62496
984,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
988,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1000,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1005,1/1/2013,Courtier A,8264,0.1,1500000,500000,90904
1016,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1022,1/1/2013,Courtier A,8264,0.1,2000000,1000000,90904
1024,1/1/2013,Courtier A,8264,0.1,1500000,500000,90904
1025,1/1/2013,Courtier A,4268,0.1,1000000,250000,46951
1029,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1030,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
1041,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1042,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1053,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1058,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1059,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1064,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1067,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1073,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1079,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1080,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1086,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1090,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1092,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
1096,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1100,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1103,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1111,1/1/2013,Courtier A,8264,0.1,2000000,1000000,90904
1113,1/1/2013,Courtier A,4000,0.1,1000000,250000,44000
1114,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1117,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1123,1/1/2013,Courtier A,8264,0.1,1500000,500000,90904
1124,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
1126,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1127,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1130,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1133,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1143,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1144,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1147,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
1150,1/1/2013,Courtier A,5500,0.1,1500000,500000,60500
1152,1/1/2013,Courtier A,8264,0.1,2000000,1000000,90904
1153,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1158,1/1/2013,Courtier A,4132,0.1,1000000,250000,45452
1162,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
1171,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1182,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1183,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1185,1/1/2013,Courtier A,8264,0.1,2000000,1000000,90904
1188,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1191,1/1/2013,Courtier A,8264,0.1,1500000,500000,90904
1193,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1195,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1198,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1199,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
1202,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1218,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1232,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1238,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1242,1/1/2013,Courtier A,5681,0.1,1500000,500000,62496
1246,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1247,1/1/2013,Courtier A,8264,0.1,1500000,500000,90904
1249,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1252,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1256,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1259,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1264,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
1276,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1277,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1279,1/1/2013,Courtier A,4132,0.1,1000000,250000,45452
1280,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1284,1/1/2013,Courtier A,4268,0.1,500000,100000,46951
1285,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1286,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1287,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1291,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1292,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1294,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1296,1/1/2013,Courtier A,5681,0.1,1500000,500000,62496
1299,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1307,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1316,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1320,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1339,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1341,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
1344,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1355,1/1/2013,Courtier A,4132,0.1,1000000,250000,45452
1362,1/1/2013,Courtier A,8264,0.1,2000000,1000000,90904
1367,1/1/2013,Courtier A,8000,0.1,1000000,250000,88000
1370,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1371,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1376,1/1/2013,Courtier A,8264,0.1,1500000,500000,90904
1377,1/1/2013,Courtier A,8264,0.1,2000000,1000000,90904
1380,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
1381,1/1/2013,Courtier A,8264,0.1,1500000,500000,90904
1382,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
1385,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1393,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1394,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1397,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1399,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1401,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1404,1/1/2013,Courtier A,8264,0.1,1500000,500000,90904
1406,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1407,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1408,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1409,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1411,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1413,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1417,1/1/2013,Courtier A,8264,0.1,1500000,500000,90904
1421,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1422,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1433,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1434,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1435,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1438,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1440,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1443,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1450,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1451,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1455,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1458,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1459,1/1/2013,Courtier A,5500,0.1,1500000,500000,60500
1461,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1463,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1464,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1465,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1467,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1469,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1472,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1478,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1481,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1483,1/1/2013,Courtier A,4132,0.1,1000000,250000,45452
1485,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1487,1/1/2013,Courtier A,8264,0.1,2000000,1000000,90904
1497,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1517,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1518,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1523,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1524,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1525,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1526,1/1/2013,Courtier A,4132,0.1,1000000,250000,45452
1527,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1528,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1529,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1530,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1533,1/1/2013,Courtier A,8264,0.1,1500000,500000,90904
1534,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1538,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1547,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1556,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1557,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1561,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1565,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1566,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1569,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1571,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
1574,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1575,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
1583,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1585,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1587,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1588,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1609,1/1/2013,Courtier A,4268,0.1,500000,100000,46951
1610,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1612,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1613,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1614,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1622,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1623,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1626,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1631,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1634,1/1/2013,Courtier A,5500,0.1,1500000,500000,60500
1638,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1646,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1647,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1651,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1655,1/1/2013,Courtier A,4000,0.1,1000000,250000,44000
1656,1/1/2013,Courtier A,4000,0.1,1000000,250000,44000
1658,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1663,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1664,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1666,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1667,1/1/2013,Courtier A,4000,0.1,1000000,250000,44000
1672,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1688,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1693,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
1699,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1703,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1707,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1708,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1718,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1732,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1736,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1737,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1739,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1741,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1742,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
1748,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1752,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1755,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1762,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
1763,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
1764,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1767,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1772,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1774,1/1/2013,Courtier A,4000,0.1,1000000,250000,44000
1777,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1787,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1789,1/1/2013,Courtier A,8264,0.1,1500000,500000,90904
1791,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1792,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1798,1/1/2013,Courtier A,4000,0.1,1000000,250000,44000
1799,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1807,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1826,1/1/2013,Courtier A,8264,0.1,2000000,1000000,90904
1828,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1829,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1830,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1837,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1838,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1848,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1850,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1860,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1861,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1865,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1866,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1873,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1884,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1888,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1889,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1895,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1908,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1916,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
1922,1/1/2013,Courtier A,8536,0.1,2000000,1000000,93903
1923,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1924,1/1/2013,Courtier A,5681,0.1,1500000,500000,62496
1925,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
1935,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1939,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1940,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1948,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1950,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1958,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1967,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1972,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1973,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
1974,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1985,1/1/2013,Courtier A,5681,0.1,1500000,500000,62496
1987,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
1991,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
1995,1/1/2013,Courtier A,5681,0.1,1500000,500000,62496
1998,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2000,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2008,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2031,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
2039,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2046,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2053,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2059,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
2060,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
2062,1/1/2013,Courtier A,5500,0.1,1500000,500000,60500
2067,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2072,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
2095,1/1/2013,Courtier A,8000,0.1,1500000,500000,88000
2096,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2097,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
2100,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
2101,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
2105,1/1/2013,Courtier A,8536,0.1,2000000,1000000,93903
2106,1/1/2013,Courtier A,8000,0.1,2000000,1000000,88000
2110,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2112,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
2116,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2121,1/1/2013,Courtier A,4000,0.1,1000000,250000,44000
2122,1/1/2013,Courtier A,4000,0.1,1000000,250000,44000
2148,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2154,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2156,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
2158,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
2163,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
2164,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2166,1/1/2013,Courtier A,8536,0.1,2000000,1000000,93903
2175,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
2176,1/1/2013,Courtier A,4132,0.1,500000,100000,45452
2177,1/1/2013,Courtier A,5500,0.1,1000000,250000,60500
2185,1/1/2013,Courtier A,5681,0.1,1000000,250000,62496
2188,1/1/2013,Courtier A,5681,0.1,1500000,500000,62496
2189,1/1/2013,Courtier A,4132,0.1,1000000,250000,45452
2190,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2192,1/1/2013,Courtier A,4000,0.1,500000,100000,44000
2202,1/1/2013,Courtier A,8264,0.1,1500000,500000,90904
